Acteur,noteMoy
 Jagan,0.6611111111111111
Tong Yee Kathy,0.6609999999999999
Pandolfi Claudia,0.6609999999999999
Sande Jeremy,0.6609090909090909
Lefebvre Alexis,0.6609090909090909
Forman Miloš,0.6609090909090909
di Martino Sophia,0.6606666666666666
Nation Jonathan,0.6605555555555556
V. Udayakumar R.,0.66
Wheaton Wil,0.66
Bilodeau Jean-Luc,0.66
Abbas Jackson Zoe,0.66
Richardson Cameron,0.66
Arenillas Fabián,0.66
Parisi Gianni,0.66
Russkin Sergey,0.6599999999999999
Emre Gizem,0.6599999999999999
Amado Camila,0.659
Moulin Frédéric,0.659
Jones Alan,0.6587500000000001
Espinosa Meanne,0.65875
Ramba Tereza,0.65875
Esparza Raúl,0.6585714285714286
Tuliao Arielle,0.6585714285714286
Walsh John,0.6585714285714285
Antunes Jackson,0.6584615384615385
Khodchenkova Svetlana,0.6579310344827586
Taktarov Oleg,0.6578571428571428
Watson Barry,0.6577777777777778
Ziyi Zhang,0.6576470588235294
Mulin Ivan,0.6575
Tanaka Rie,0.6571428571428571
Sakurai Yuki,0.6569565217391304
Ueda Yuji,0.6568181818181817
Matthews Liam,0.6566666666666667
Callahan John,0.6566666666666667
Berris Blake,0.6566666666666666
Griffith Ernesto,0.6566666666666666
Inagawa Miyoko,0.65625
Bothe Detlef,0.656
Patrick Flanery Sean,0.656
Luján Fernando,0.6557142857142857
Stole Mink,0.6557142857142857
Hashimoto Ai,0.6551612903225806
McNulty Matthew,0.655
Zhihong Zhang,0.655
Janakiraman Padmapriya,0.655
Patel Raj,0.655
Ravi Sreejith,0.6549122807017543
Trauttmansdorff Victoria,0.6547619047619048
 Artus,0.6544444444444444
Hossack Allison,0.6544444444444444
Alfano Eddie,0.6544444444444444
Mizuishi Atomu,0.6541666666666667
Chen Yao,0.6541176470588236
Sheh Charmaine,0.6539999999999999
Chatterjee Prosenjit,0.6538235294117647
Kwiatkowska Katarzyna,0.65375
Ji-hye Ahn,0.65375
Lustig William,0.65375
Iordanopoulos Pavlos,0.6537499999999999
Edelstein Eric,0.6536
Wonder Stevie,0.6530434782608695
Dougherty Jim,0.6529999999999999
Leeder Mike,0.6528571428571429
Harris Laura,0.6528571428571429
Harper Frank,0.6528571428571429
Edavanakad Majeed,0.6528571428571429
Omori Nao,0.6527586206896552
Crépin Malin,0.6527272727272727
Troughton David,0.6525000000000001
Sakai Masato,0.6521052631578947
Lawrence Sharon,0.6519999999999999
Howard Kerry,0.6514285714285715
Zsá Inci Bürkle Zsá,0.6514285714285715
Cruz Cordova Ismael,0.6514285714285714
Pillet Line,0.65125
Couzinié Jonathan,0.651
Guo Jiulong,0.651
Xinxin Xiong,0.651
Mynster Karen-Lise,0.6508333333333334
Salmon Colin,0.6507692307692309
Meng Li,0.6505555555555556
Švehlík David,0.65
Armstrong Jonas,0.65
Matichak Andi,0.65
Al Salakawi Ahmed,0.65
Chandrasekhar Viji,0.65
Greenwood Kathryn,0.65
Akaneya Himika,0.65
Min-ji Park,0.65
Stevens Joe,0.65
Farley Marianne,0.65
Zariņa Guna,0.649375
Jakob Walter,0.649375
Scalera Vanessa,0.6492307692307692
Bukvić Radivoje,0.6490909090909092
Hye-young Ryu,0.6490909090909092
Yu Bai,0.649
Nixon Henry,0.649
Ovaska Max,0.64875
Camui Gackt,0.6487499999999999
Falabella Débora,0.6487499999999999
Rasiti Totos,0.6486666666666667
Brodie Philip,0.6485714285714287
Warzel Matthew,0.6483333333333333
Tinkler Rob,0.6483333333333333
Bubert Jean-Luc,0.648
Brooks Kimberly,0.6477777777777778
Patrick McGill Michael,0.6477777777777778
Gajos Janusz,0.6475
Fynn David,0.6475
Osborne Eric,0.6471428571428571
Bushman Lindsay,0.647142857142857
Campos Rosi,0.647142857142857
Deniard Vincent,0.647
 Saikumar,0.6468421052631579
Zarei Merila,0.6464285714285715
Fawaz Sabry,0.6463636363636364
Kobayashi Katsuya,0.6463333333333333
Liu Kuan-Ting,0.64625
Biedermann Manuela,0.64625
Toyokawa Etsushi,0.6461538461538462
Schwarz Jessica,0.646
Gonino Allie,0.6457142857142857
Vengerov Gennadi,0.6457142857142857
Horie Yui,0.6457142857142857
McLaughlin Elizabeth,0.6455555555555555
Wright Tom,0.6453846153846154
Chopra Deepak,0.6453333333333333
 Cocco,0.645
Liya Tong,0.645
Güldenberg Patrick,0.645
Cozens Anthony,0.645
Shundo Mitsutoshi,0.645
Blom Gijs,0.645
Akahori Masaaki,0.645
Keach Stacy,0.645
de Wit Frans,0.6449999999999999
Furukawa Yuki,0.6447619047619048
Campbell Nicholas,0.6447058823529412
Jaglom Henry,0.6445454545454545
Buring MyAnna,0.6441176470588235
Beshro Bobby,0.64375
Hanks Steve,0.64375
 Cher,0.6436363636363637
Pääkkönen Jasper,0.6436363636363637
Nichols Nichelle,0.6435714285714286
Alexandra Nadine,0.643
Grinberg Louise,0.643
Koltakov Sergey,0.643
Ortiz Victor,0.6428571428571429
Sosa Roberto,0.6428571428571429
Khan Miller,0.6421428571428571
Tambrea Sabin,0.6419047619047619
Raitt Bonnie,0.6418181818181818
Geyer Dean,0.6416666666666667
Hye-jeong Cho,0.6416666666666667
Trujillo Claudia,0.6414285714285715
Salinger Diane,0.6414285714285715
Nedeleff Sandra,0.6412500000000001
 Vidharth,0.64125
Hanratty Samantha,0.640909090909091
Saxena Sharat,0.6405882352941177
Bolhuis Peter,0.64
Swain Darren,0.64
Fischer Martijn,0.64
Francis Pope,0.64
Kung Mimi,0.64
C. Boyd Jesse,0.64
Breederveld Leny,0.64
Martin Dolly,0.64
Holland André,0.64
Louise O'Sullivan Jean,0.6392307692307693
Coffey Shane,0.6391666666666667
Ehrich Maria,0.639
Gallagher Susan,0.6388888888888888
Forss Iikka,0.63875
Donner Richard,0.63875
Ilin Vladimir,0.6386666666666667
Korson Adam,0.6385714285714287
Virtanen Ville,0.6383333333333333
Craven Wes,0.6381818181818182
Jones Steve,0.638
Gavasa Luisa,0.638
Estiano Marjorie,0.6378571428571428
 Arun,0.6376000000000001
Pilon Antoine,0.6375
Thiéry Raphaël,0.6375
Benitez Pau,0.6375
Vangsness Kirsten,0.6375
Subhash Amruta,0.6372727272727272
Pagotto Diego,0.6371428571428572
Hakewill Geraldine,0.6371428571428572
Joy Byington Sarah,0.6371428571428571
Nana Ouyang,0.6371428571428571
Godoy Gabriel,0.6371428571428571
Ferilli Sabrina,0.637
Masucci Oliver,0.636875
Ramaiah Thambi,0.6368493150684932
Manjrekar Mahesh,0.636774193548387
Alarcón Mario,0.6366666666666667
West Sara,0.63625
Kanbe Hiroshi,0.63625
Jürgens Johann,0.63625
Cooper Darin,0.6361538461538461
Vitale Lidia,0.6361111111111111
Golzar Mohammadreza,0.636
Watling Leonor,0.6359999999999999
Pachón Julio,0.6359999999999999
Hidaka Rina,0.635945945945946
Abou Ouf Maha,0.6357142857142858
R Nair Rahul,0.6357142857142856
Lee Morris Cassandra,0.6355555555555555
Pera Joe,0.6355555555555555
Anthony Nicole,0.6354545454545454
Renna Lina,0.635
Cruz Ted,0.635
Tomimori Justin,0.635
Kapoor Rajit,0.635
Trebs Enno,0.635
Roofthooft Dirk,0.635
Emerson Caleb,0.635
Decker Jennifer,0.635
Soo-jang Baek,0.635
Fonseca António,0.635
Shaw Brit,0.6349999999999999
M. Horton Kevin,0.6349999999999999
McNeil Scott,0.6347368421052632
B. Wilde June,0.6342857142857143
Jones Doug,0.6342857142857143
Sofio Gisella,0.6342857142857142
Harnett Ricci,0.6342857142857142
Connolly Billy,0.634
Laheurte Jérémie,0.63375
Hope Tanya,0.63375
Eelmaa Taavi,0.63375
Maeda Ken,0.63375
Uchida Yuuya,0.6336363636363637
Sümercan Aysan,0.633
Avinash Malavika,0.633
Burke Christie,0.6328571428571428
Demongeot Mylène,0.6328571428571428
Tokarsky William,0.6327272727272727
Siguion-Reyna Rafa,0.6325000000000001
Carvajal Cristián,0.6325000000000001
Josef Nanding,0.632
Malmberg Dag,0.632
Dourif Brad,0.6317391304347826
Hamlin Harry,0.6316666666666667
Ratray Devin,0.6314285714285715
Maher Donia,0.63125
Hyun-joong Kang,0.63125
Köse Nursel,0.63125
Said Iair,0.6311111111111111
James Tan Arvic,0.631
Kook Shannon,0.631
Scarano Greta,0.6309090909090909
Järvenhelmi Maria,0.6309090909090909
Stirling Rachael,0.6308333333333334
Asano Masumi,0.6304545454545455
Czernecki Michał,0.6300000000000001
Guay Marie-Ginette,0.6300000000000001
Nagatsuka Keishi,0.63
Head Daisy,0.63
Meaden Levi,0.63
Bell Tone,0.63
Reynolds John,0.63
Hogan Stephen,0.63
Pirzad Mona,0.63
Salim Karina,0.63
Solaiman Verdi,0.63
Suosalo Martti,0.63
Michael Davis Jon,0.63
Vitali Vera,0.6295238095238095
Vierikko Vesa,0.6292307692307693
Lamb Lindsay,0.6292307692307693
Tarasov Nikita,0.6291666666666668
Oshida Gaku,0.62875
Dobronravov Victor,0.6287499999999999
Ping Sang,0.6286666666666666
Kress Nathan,0.6285714285714287
Dubin Ellen,0.6285714285714287
Bala Sunkrish,0.6285714285714284
Wingett Mark,0.6283333333333333
Osborne Robert,0.6281818181818182
Holst Morten,0.628
Monte Ted,0.6279999999999999
Zahera Luis,0.6278260869565218
Blair Billy,0.6277777777777778
Whettnall Astrid,0.6276923076923077
Cholbi Théo,0.6275
Seung-hyun Choi,0.6275
Kok Vincent,0.6275
Da-in Yoo,0.6272727272727273
Sezer Şerif,0.6271428571428572
Andersen Jens,0.6271428571428571
Osmani Leroy,0.6269230769230769
Bach Christina,0.6266666666666666
Nash Graham,0.6263636363636365
Oyarzún Manuela,0.62625
Bautista Ramon,0.62625
Shortt Pat,0.62625
Alexander Jane,0.626
Baggoo Tosca,0.626
 Bushra,0.626
Kafka Heather,0.626
Helders Matthew,0.6258333333333334
Won-jong Lee,0.6257142857142858
 Davie-Blue,0.6257142857142858
Pekdemir Atilla,0.6255555555555555
Chakraborty Raj,0.625
Villar Michael,0.625
Carolus James,0.6246153846153847
Kikuchi Cocoro,0.6245454545454545
Peat Scott,0.6244444444444445
Baldasserini João,0.6242857142857143
Horvath Daniel,0.6242857142857143
Hernández Gabriela,0.6242857142857142
Kijas Tommy,0.6242857142857142
Iwanaga Tetsuya,0.6241176470588234
Dong-min Oh,0.62375
Jong-un Kim,0.6236363636363635
Luthringshausen Lauren,0.6233333333333334
Sohn Mykayla,0.6233333333333333
Badalucco Michael,0.6233333333333333
Alex Lalu,0.6232432432432432
Casiño Albie,0.623
Impacciatore Sabrina,0.623
Catherine Kim Chloe,0.6228571428571428
Ferguson Mike,0.6228571428571428
Franěk Ivan,0.6227777777777778
Alonso Marcelo,0.6227272727272727
Tóth Ildikó,0.6225
Marcinková Gabriela,0.6224999999999999
Dobrý Karel,0.6223529411764706
Butler Yancy,0.6221428571428572
Angiolini Ambra,0.6220000000000001
Song Victoria,0.622
Newman Griffin,0.6218181818181818
White Jaleel,0.6218181818181818
Lee Chris,0.6216666666666667
Kwang-rok Oh,0.6215789473684211
Colin Grégoire,0.6215384615384616
Tal Alona,0.6214285714285713
Vegas Dimitri,0.6214285714285713
Hugh Kelly Daniel,0.6214285714285713
Nakamura Ikuji,0.62125
Bohm Uwe,0.62125
Hulme Lachy,0.621
Jones Daniel,0.621
Kubo Yurika,0.6207407407407408
Kagawa Teruyuki,0.6206060606060606
Beaudoin Thomas,0.62
Duarte Lima,0.62
Bryant Peter,0.62
Rogers Raf,0.62
 Uttej,0.62
Hervás María,0.62
Balint Crystal,0.62
Gatehouse Kyle,0.62
D'Aquino Tosca,0.62
Björkman Hannu-Pekka,0.62
Zimmerschied Sigi,0.62
Beaumon Sterling,0.62
H. Cole Michael,0.62
Reiber Lucas,0.62
Kurt Stefan,0.6195833333333334
Shapi Hassani,0.6191666666666668
Tantay Al,0.619
Pérez Prada Daniel,0.619
Caruso Eugenia,0.61875
Cheung Tung-cho Joe,0.6187499999999999
Cohen Lynn,0.6186363636363637
Wenham David,0.6186363636363637
Erdim Ümit,0.6185714285714285
Gorchilin Aleksandr,0.6181818181818182
Qian-Yuan Wang,0.618125
Salomón Demián,0.618
Johnson Chris,0.618
Gaitán Paulina,0.6176923076923077
Lakshmi Sethu,0.6176
Bonnín Nausicaa,0.6175
Abaya Marc,0.6175
Nye Bill,0.6174999999999999
Marini Marilú,0.6174999999999999
Nedeljakova Barbara,0.6174999999999999
Kriek Greg,0.6173684210526316
Laferriere Kimberly,0.6171428571428572
Williamson Fred,0.6171428571428572
Cornás Walter,0.617
Edwards Harry,0.6166666666666667
Mendel Nate,0.6166666666666666
Bozek Robert,0.6164705882352941
Bonnaire Sandrine,0.6164285714285713
Mäenpää Outi,0.6163636363636363
Sarathkumar R.,0.6163636363636363
D'Onofrio Katerina,0.61625
Lange Gotthard,0.61625
Melasz August,0.61625
 Sana,0.616
Kennedy Jacqueline,0.6158823529411764
Endo Yuya,0.6157894736842104
Tan Joshua,0.6157142857142858
Hart Cory,0.6157142857142858
Busch Adam,0.6157142857142858
Banks David,0.6157142857142857
 Jayakumar,0.6154545454545454
Sait Kubbra,0.615
Tallafé Manuel,0.615
Matsumoto Honoka,0.6147368421052631
Walker Jimmie,0.6142857142857142
Chou Collin,0.6140000000000001
Giordano Davide,0.6140000000000001
Sakthi Saravana,0.614
Fargey Jillian,0.614
Bernadette Jamie,0.6139285714285715
Hamidian Babak,0.6137931034482759
Ishibashi Ryo,0.61375
Lo Cascio Luigi,0.6136363636363636
Champion Will,0.6133333333333333
De Dominici Eva,0.6128571428571429
Yin Ivy,0.6127272727272728
Seong-mi Im,0.6125
Song-ha Yeon,0.6125
Butaud Alice,0.6125
Carlsson Elisabet,0.6125
Matsumoto Marika,0.6124999999999999
Catrini Robert,0.6124999999999999
Takahashi Mikako,0.6123529411764705
Rodriguez Lao,0.6123076923076923
Kan-hee Lee,0.6123076923076923
Takahashi Tsutomu,0.6119047619047618
Doucet Paul,0.6118750000000001
Jackson John,0.6116666666666667
Wasserman Jerry,0.6116666666666667
Crosby Denise,0.6114285714285714
Casey Dillon,0.6114285714285714
Reid Tim,0.6114285714285713
Kristofferson Kris,0.611
Gollmer Ella-Maria,0.611
Simatupang Landung,0.610625
Fahy Meghann,0.61
Lusha Masiela,0.61
Van den Eynde Lucas,0.61
Ferkin Elias,0.61
Free Gavin,0.61
Ares Emilia,0.61
Verbruggen Joffrey,0.61
 Rajyalakshmi,0.61
Lee Stewart,0.6091666666666667
Bussemaker Reinout,0.60875
Goody Laila,0.6087499999999999
Foree Ken,0.6087499999999999
Chawla Bhumika,0.6086666666666666
Kher Sikandar,0.6085714285714285
Sullivan Camille,0.6085714285714285
Guedes Hermila,0.6084615384615385
Ruf Eric,0.6081818181818182
Le Geng,0.608125
Lim Xian,0.6076923076923078
Van Dien Casper,0.6075862068965517
Wozniak Steve,0.6074999999999999
Fritzi Bauer Jasna,0.6074999999999999
Dayne Bella,0.6071428571428571
Polanski Roman,0.6071428571428571
McInnes Gavin,0.606923076923077
Choi BabyJohn,0.6066666666666667
Marquez Joey,0.606
Duhan Singh Kabir,0.6057894736842105
Pedro Zappa João,0.6054545454545455
Luxia Jiang,0.6053846153846154
Tanaka Hinako,0.605
Griffith Melanie,0.605
Milo Candi,0.605
Petersson Torkel,0.605
Cantu R.J.,0.6042857142857143
Smirnitskiy Valentin,0.6042857142857143
 Nandhu,0.6041666666666666
O. Fee Ruby,0.6041176470588235
Engin Beyti,0.6041176470588235
Martin Carmi,0.6038888888888889
Roker Al,0.60375
Hill Damian,0.60375
Mamiya Yuki,0.60375
Jones Randy,0.60375
Hadžihafizbegović Emir,0.6035714285714285
Masterson Danny,0.6033333333333334
Golja Ana,0.6033333333333333
Gonzalez Nicholas,0.6033333333333333
Garcia Bangs,0.603
Berenger Tom,0.603
Kasi Viswanath Y.,0.603
Öner Begüm,0.6028571428571429
James Lewis David,0.6028571428571429
Kallimani Maria,0.6027272727272727
Glass Todd,0.6027272727272727
Sabatella Letícia,0.6025
Cruz Kayne Ana,0.6025
Uçer Selen,0.6025
Velazquez Nadine,0.6022222222222222
Stenka Danuta,0.6022222222222222
Robak Aleksandr,0.6021739130434782
Crocicchia Olivia,0.6020000000000001
Indovina Lorenza,0.602
Longo Cody,0.6018181818181818
Grieco Richard,0.6018181818181817
Ford Gerald,0.6016666666666667
Nardi Tony,0.6015384615384616
Grodnik Jacob,0.6012500000000001
Tanaka Misako,0.6011111111111112
Kimura Juri,0.600909090909091
Holtz Vera,0.6007692307692307
Yamada Takayuki,0.60075
Lewis Norm,0.6
Matsuo Suzuki,0.6
Aoki Steve,0.6
Wolff Susanne,0.6
 George,0.6
Roner Erik,0.6
Semmelrogge Martin,0.6
Tsung-Hua Tou,0.5992307692307692
Dooley Shaun,0.5991666666666666
E. Sigurðsson Ingvar,0.5991304347826087
Simmons Russell,0.5990909090909091
Kostić Vuk,0.5990909090909091
Chih-Wei Tong,0.59875
Heinonen Iida-Maria,0.59875
Furlan Mira,0.5987499999999999
Rumsfeld Donald,0.5987499999999999
Barberini Juan,0.5985714285714285
Borland Wes,0.5983333333333334
Hyung-tak Shim,0.5974999999999999
Okiayu Ryotaro,0.5972727272727273
Clementi Kassandra,0.5971428571428571
Brocklebank Daniel,0.5971428571428571
Sülün Levent,0.5970000000000001
Wong Russell,0.5966666666666667
St. John Smith Michael,0.5966666666666667
Chullikkadu Balachandran,0.5965217391304348
Muñoz Daniel,0.59625
Martins Nilton,0.59625
Tobias Jason,0.5961538461538461
Starr Ringo,0.5961538461538461
Marvick Drew,0.5957142857142858
Chang Katie,0.5957142857142858
Beauvais Garcelle,0.5957142857142858
Abbad Alex,0.5957142857142858
Izzo Biagio,0.5955555555555556
Blum Mark,0.5955555555555555
Takahashi Ryuki,0.5954545454545456
Helen Oviya,0.5953333333333333
Wulan Maya,0.595
Deruas Caroline,0.595
Cage Claire,0.595
Smith Tasha,0.595
Walliams David,0.5948387096774193
Menkin David,0.5946153846153847
Thornton Kirk,0.5944444444444444
Alexander Prasanth,0.5943999999999999
Demirel Ercan,0.5942857142857143
F. Durkin Brian,0.5942857142857143
Khote Viju,0.5942857142857143
Hörbiger Mavie,0.594
Smith Kavan,0.594
Leung Wing-Kei Gigi,0.594
Chan Dada,0.5938888888888889
Roja Alessandro,0.5938461538461539
Barbeau Adrienne,0.5938461538461538
Burkhard Gedeon,0.59375
Lee Sam,0.5933333333333333
 Zirek,0.5927272727272727
Berkeley Xander,0.5926315789473684
Lam Ka-Wah,0.5925
Décary Bénédicte,0.5925
Nagase Tasuku,0.5925
Buijsman John,0.5925
Lohan Lindsay,0.5924999999999999
Ezz El Arab Laila,0.5923999999999999
Hough Adrian,0.5921428571428572
Eggold Ryan,0.5918181818181818
Wolff Jean-François,0.5918181818181818
Matsuoka Yuki,0.5918181818181818
Smiley Ashton,0.5916666666666667
Gallagher Liam,0.5916666666666667
George Grant,0.5914285714285715
Ajala David,0.5914285714285715
Clunie Margaret,0.5914285714285714
Hill Stephen,0.59125
Day Felicia,0.59125
Mendiola Jessy,0.59125
Kovoor Vinod,0.5909090909090909
 Mayilsamy,0.5908955223880596
Namboothiri Babu,0.5907692307692307
Devine Loretta,0.5907407407407407
Palarae Bront,0.5906896551724138
Wilson Rachel,0.5906666666666667
Riehle Richard,0.5906349206349206
Harfouch Corinna,0.5904545454545455
McConville Josh,0.5900000000000001
Ling-ling Mak,0.5900000000000001
Ljungman Tom,0.5900000000000001
Tanwar Sakshi,0.59
Firmino Leandro,0.59
Sirtis Marina,0.59
Thompson Luke,0.59
Ji-hye Seo,0.59
Garcia Ricky,0.59
Månsson Claes,0.589
Honda Mariko,0.588888888888889
Yong-i Lee,0.5888888888888889
Pavlik Mikhail,0.5888235294117647
Shand Erroll,0.58875
Sandre Didier,0.5885714285714286
Sigurjónsson Sigurður,0.5885714285714286
Bowles Lauren,0.5885714285714284
Taneda Risa,0.5884615384615385
Vanasse Karine,0.5884615384615385
Jae-sup Choi,0.5883333333333334
Reynolds Andrew,0.5883333333333333
Moeremans Aurélie,0.588
Lauren Val,0.5877777777777777
Chow Chi-Kwan Aaron,0.5875
Darlow Linda,0.5875
Fornerod Jean,0.5875
Williamson Kit,0.5874999999999999
Wandtke Axel,0.5872727272727273
Neuvic Thierry,0.5872222222222222
Johansson Paul,0.5871428571428572
Bouchard Raymond,0.5871428571428571
Jenkins Carter,0.5871428571428571
Taylor Renée,0.5871428571428571
Ulrich Buse Butz,0.5869230769230769
Bouvet Jean-Christophe,0.586875
Yıldız Metin,0.5866666666666668
Azarang Hamidreza,0.5866666666666666
 Swaminathan,0.5864285714285714
Snowden Edward,0.5863636363636364
Minichmayr Birgit,0.5863157894736842
Herlaar Noortje,0.5862499999999999
Howell Anthony,0.5862499999999999
Power Sarah,0.586
McClendon Reiley,0.5857142857142856
Kennedy Rebekah,0.5855555555555555
Rozon Tim,0.5855555555555555
Kempter Friederike,0.5854166666666667
Mandylor Louis,0.5851428571428572
Sung-jae Yook,0.5850000000000001
Vidal Gore,0.5850000000000001
Will George,0.585
Muje Juha,0.585
Do-bin Baek,0.585
Kaptan Orçun,0.585
Azreen Hairul,0.585
Koirala Manisha,0.5846153846153845
Benante Charlie,0.5844444444444444
Sharma Rajesh,0.5844
Ülgen Levent,0.584
